model_key,structural_model_id,raw_model_id,source_group,family_group,vf_group,weight,measured_vf,height,performance_source_file,performance_sheet,source_block_index,structural_excel_row,crosswalk_status,x__Type,x__Source,x__Target VF,x__Actual VF,x__Node 개수,x__Strut 개수,x__Global: Strut No. at Nodes-AVG,x__Global: Strut No. at Nodes-STDEV,x__Node: Strut count - AVG,x__Node: Strut count - STDEV,x__Global: Length - AVG,x__Global: Length - STDEV,x__Global: Angle-Z (weighted with length)-AVG,x__Global: Angle-Z (weighted with length)-STDEV,x__Node: Length - AVG,x__Node: Length - STDEV,x__Node: Angle-Z (weighted with length)-AVG,x__Node: Angle-Z (weighted with length)-STDEV,x__Global: l/d AVG,x__Global: l/d STDEV,x__Node: l/d AVG,x__Node: l/d STDEV,x__Global: Angle-X (weighted with length)-AVG,x__Global: Angle-X (weighted with length)-STDEV,x__Node: Angle-X (weighted with length)-AVG,x__Node: Angle-X (weighted with length)-STDEV,x__Global: Angle-Y (weighted with length)-AVG,x__Global: Angle-Y (weighted with length)-STDEV,x__Node: Angle-Y (weighted with length)-AVG,x__Node: Angle-Y (weighted with length)-STDEV,x__connected_components,x__maxwell_index_M_3D,x__total_strut_length_mm,x__mean_radius_mm,x__std_radius_mm,x__mean_diameter_mm,x__surface_area_mm2,x__surface_to_solid_volume_1_per_mm,x__solid_volume_mm3_approx,x__bbox_x_mm,x__bbox_y_mm,x__bbox_z_mm,x__mass_center_x_mm,x__mass_center_y_mm,x__mass_center_z_mm,y__Modulus,y__Com. Strength,y__Com. strain,y__APS,y__AS,y__Yield strength,y__Yield strain,y__LCC,y__EAS,y__Densif. strength,y__Densifi. strain,y__EAE,y__SE,y__Total energy,y__SEA,y__Max. Plateau stress
VF60_L3,VF60_L3. Cubic+Octet,L3,bcl,L,60,24.86322451698867,0.7593927624041662,30.0,New_VF60.xlsx,Sheet1,24,217,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.380602614269313,990,3600,7.272727272727272,3.334466823243571,7.272727272727272,3.334466823243571,3.621320343559642,0.6214066560339853,29.99999999999892,31.76772433152333,3.451869340770649,0.4127068754534204,30,14.9031341702566,1.897930827070161,0.3256786853256361,1.809121704606542,0.2162993127244037,29.99999999999893,31.76772433152331,30,14.9031341702566,29.99999999999893,31.76772433152329,30,14.9031341702566,1,636,13036.75323681501,0.954018,0,1.908036,78145.84333895467,2.096396504049189,37276.27058527144,30,30,30,4.510281037539698e-17,-2.758210326803123e-16,1.960237527853792e-16,322.67,25.707674853809113,0.1316717599694398,15.134070197813049,14.334871337566241,18.406519616443862,0.05900509330277315,0.4128365207866624,0.3963099880654949,2.6922095464432996,0.41840509330277315,55.7610574238387,0.5886985222847032,5.9977831794776515,6.513239895140925,15.134070197813049
VF60_L4,VF60_L4. Isotropic,L4,bcl,L,60,21.97437437437438,0.6711591590566774,30.0,New_VF60.xlsx,Sheet1,25,220,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.052876230884169,522,2001,7.666666666666667,5.548598757937313,7.666666666666667,5.548598757937313,5.310421000852889,0.8434029334176196,32.74366205606355,30.51085365578954,4.539300812969893,1.183684319267388,33.12426079401479,26.60401635050556,2.877341244501999,0.4569803497061225,2.459525798098122,0.6413547460269764,32.48957196845757,30.40755171118834,30.86224755896784,25.56031121389458,32.48957196845757,30.40755171118827,30.86224755896784,25.56031121389458,1,441,10626.15242270646,0.9228,0,1.8456,61611.74302963275,2.167316861725184,28427.65823387255,30,30,30,-2.376571162088226e-16,5.39499001028787e-16,-2.112025832001763e-16,563.29,43.57303934516498,0.7759537304345977,30.506727071020528,27.179381196981527,28.49133765692588,0.05255373043459762,0.3791012124675481,0.22289934809695228,0.8774206251116048,0.250187063767931,62.37660169096616,0.7001285090388275,6.799929576702122,8.355100147245235,30.506727071020528
VF60_L5,VF60_L5. Octet,L5,bcl,L,60,22.181733021077285,0.6774924749715344,30.0,New_VF60.xlsx,Sheet1,26,223,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.130389796530713,791,3550,8.975979772439949,2.744970917204623,8.975979772439949,2.744970917204623,3.98011096448845,0.5073270752458298,34.50405804023604,24.02352939154686,3.929817308636925,0.4137242778180321,34.05212968020859,4.888478432418184,2.399970432035968,0.3059135764868727,2.369643818522024,0.2494719475506705,27.74797097987912,26.33792274372097,27.97393515989571,4.627689164855441,27.74797097987912,26.337922743721,27.97393515989571,4.627689164855441,1,1183,14129.39392393463,0.8291999999999999,0,1.6584,73614.38617059635,2.41196333815726,30520.52450632924,30,30,30,-2.012279232133096e-16,-1.561251128379126e-17,-8.673617379884035e-19,684.36,51.562688330672735,0.12933156133175355,39.14901117350138,35.31987449821621,26.666962858038772,0.04096489466508688,0.3665454346311893,0.24707836594313035,1.6564349622767007,0.2738648946650869,68.49890035156628,0.7592507768880833,9.672873709038072,11.773993938880436,39.14901117350138
VF60_L6,VF60_L6. Snap-fit Modified Octe,L6,bcl,L,60,21.7027027027027,0.6628615425879548,30.0,New_VF60.xlsx,Sheet1,27,226,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.083921973085412,666,2100,6.306306306306307,3.348776796885494,6.306306306306307,3.348776796885494,4.242640687119285,0,21.42857142857175,22.47447531793199,4.242640687119285,0,16.32882882882883,11.60836401123229,2.074569910623737,0,2.074569910623737,0,34.2857142857143,19.16629694999875,36.83558558558559,9.528084456803077,34.2857142857143,19.16629694999875,36.83558558558559,9.528084456803077,1,108,8909.545442950352,1.022535,0,2.04507,57241.84164513905,1.955923269130152,29265.89327330613,30,30,30,-2.949029909160572e-17,5.204170427930421e-18,1.734723475976807e-18,601.45,39.74351014782067,0.12467086211711763,21.37196604753859,20.264085028610054,28.998849665006222,0.050204195450450954,0.6611831186543825,0.2762983705461073,1.8773821748443336,0.29140419545045093,50.987154766251145,0.537747319450356,5.905039394301641,7.3463690596604465,21.37196604753859
VF60_L7,VF60_L7. 3D Chiral Metamaterial,L7,bcl,L,60,22.68738768718802,0.6929365897708041,30.0,New_VF60.xlsx,Sheet1,28,229,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.146260133205612,2016,3600,3.571428571428572,1.879458541650697,3.571428571428572,1.879458541650697,2.770187705353509,0.7590916533975167,30.00000000000071,25.28180344839768,2.657522268244215,0.3630447702452155,29.91013173707566,21.67949256041912,1.393594780839878,0.381875265820262,1.336916323696657,0.1826364675748142,30.00000000000069,25.28180344839774,29.99909588119801,21.7382579846369,30.00000000000082,25.28180344839776,30.09077238172632,21.80062837527972,1,-2442,9972.675739272516,0.9939,0,1.9878,62277.94264322672,2.012274876748164,30949.02359655152,30,30,30,0.04392779060765762,0.1043305525611177,-0.01647497134589331,730.41,52.30557164896237,0.20821612345829144,39.46093716869042,36.41626043269548,38.146828618295984,0.054216123458291424,0.34933788494670825,0.32593236218782223,4.409574556549557,0.35318279012495807,69.62214403676802,0.7544308555410509,12.861596465536502,15.30643850925117,39.46093716869042
VF60_L8,VF60_L8. 3D chiral,L8,bcl,L,60,21.59138851802403,0.6594616945054929,30.0,New_VF60.xlsx,Sheet1,29,232,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.17956756171462,726,1820,5.013774104683195,2.518308753482471,5.013774104683195,2.518308753482471,4.506945432483123,2.449169454637682,23.27528880061441,22.48663886123596,3.896871927699193,1.410554964112068,10.29118770462183,15.92861356819762,2.027032873898374,1.101532528554066,1.752647690359533,0.6344077880526702,33.36235559969351,36.95769520408713,39.85440614768908,10.2300342036438,33.36235559969351,36.95769520408711,39.85440614768908,10.2300342036438,1,-352,8202.640687119203,1.11171,0,2.22342,57296.1009009449,1.799030322656088,31848.32416629473,30,30,30,1.97758476261356e-16,-3.642919299551295e-16,-1.040834085586084e-17,717.39,48.77715708838451,0.12374783314889728,35.21395382593506,31.583771156126453,42.239838625416226,0.06088116648223061,0.4434085489653853,0.20253543584353664,4.414374838396111,0.22581449981556395,64.75115205852703,0.7219353469519996,7.132073485909931,8.918647541301857,35.21395382593506
VF60_L9,VF60_L9. Honeycomb Auxetic,L9,bcl,L,60,18.336257114161363,0.5600408318945795,30.0,New_VF60.xlsx,Sheet1,30,235,eligible_exact_model_label_join,Imported,"B, C, L model_30 mm_merge.xlsx",0.6,1.032822050225472,1332,2866,4.303303303303303,1.171110252170517,4.303303303303303,1.171110252170517,3.600660675647872,0.5742239850013297,45.24361331491303,27.34859749376971,3.499625138203285,0.4435487157662441,48.8256701575321,13.38527026584204,1.941161612835125,0.3095713973806296,1.886692079466971,0.2391227105322358,22.37819334254288,29.57628153967875,20.58716492123395,7.746943172549872,22.37819334254288,29.57628153967852,20.58716492123395,7.746943172549872,1,-1124,10319.49349640676,0.9274499999999999,0,1.8549,60135.19943088631,2.156450482505796,27886.19535608774,30,30,30,-9.84455572616838e-17,2.992397996059992e-17,4.336808689942018e-19,805.6,68.32835123327199,0.20640296965874985,55.04596820670488,49.593189470918944,44.50072352387604,0.057236302992083175,0.2766472888218366,0.3041304473208707,4.463960228654529,0.3375696363254165,72.58069099546765,0.8056094902506684,16.74115493391558,24.651224096690147,55.04596820670488
VF60_VF60_C100_R,VF60_VF60_C100_R,CP_VF60_C100R.csv,voronoi,VORONOI,60,19.8575,0.7785338611012114,30.07,Voronoi_Summary.xlsx,Raw data,23,314,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.6,1.492566048236031,591,1119,3.807106598984772,0.6739840468416575,3.807106598984772,0.6739840468416575,3.030810296793727,2.324582296385953,32.03124019023328,25.19030725155605,3.028504198029187,1.26284383132514,31.65420743728417,15.78283270723477,0.9181246359919683,0.7088574351642203,0.9221436303383714,0.3845209776913637,32.0234405494516,25.2761779964133,32.25351207982638,16.16056398072025,31.36675825926683,24.61411963516496,31.67961911436988,15.88969747503441,1,-648,3391.476722112179,1.642100047320127,0,3.284200094640254,34991.96429387633,1.217952586545478,28730.15311139925,26.8,26.8,26.8,-0.6529981402743781,0.2282524968413928,0.5263009742329435,311.36,16.21281083955487,0.0599534657077794,10.52515118618546,9.513917058973739,15.05679175680492,0.05034255782616982,0.4222952877535799,0.1238737263317394,1.070388039583288,0.1370402631803434,58.68147820341157,0.6491873180008332,1.30378969763772,1.381029020613917,10.52515118618546
VF60_VF60_C100_U,VF60_VF60_C100_U,CP_VF60_C100U.csv,voronoi,VORONOI,60,19.8612,0.7817988389876342,29.95,Voronoi_Summary.xlsx,Raw data,24,315,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.6,1.331234427262389,552,1015,3.677536231884058,0.7556219410135795,3.677536231884058,0.7556219410135795,3.062054956314153,1.487467943791167,31.84443132145697,30.19014569010379,3.015843478496497,0.8927551960973441,31.95529712053785,16.3923420343308,0.9450786928718031,0.4590950456679651,0.9308158910362165,0.2755417279635611,31.15750380794947,29.72566351747536,30.7522657794123,17.31819766118028,31.34710926510438,30.29650588406694,31.77949918101945,16.21120499590361,1,-635,3107.985780658863,1.619999995455146,0,3.239999990910292,31635.44187022121,1.234567904698106,25624.70784298995,26.8,26.8,26.8,-0.1468353937955897,-0.03398233921437646,0.1081233008020283,381.44,23.56389048374323,0.0944789610325169,6.890276011746352,7.262728236792803,19.74079848125413,0.05374440343652358,0.7173802884732152,0.5014641729814865,2.003925547773098,0.4757477423346872,30.82143095938836,0.2924082513666394,3.455226561844559,3.64463695688949,6.890276011746352
VF60_VF60_C200_R,VF60_VF60_C200_R,CP_VF60_C200R.csv,voronoi,VORONOI,60,21.9434,0.8594562761763742,30.1,Voronoi_Summary.xlsx,Raw data,25,316,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.6,1.449062876441719,1183,2301,3.908706677937447,0.5847326613879004,3.908706677937447,0.5847326613879004,2.398288387264121,1.822258235803546,32.20205714565593,24.38230104812455,2.4035617607776,0.994217890554424,32.69490257521095,14.92094528033173,0.9104154690302199,0.6957209422257352,0.9165154257250261,0.3791107214695115,32.27202299401577,24.1525894656033,31.70842005903529,14.81451557029967,31.52717461724767,24.1988067424146,31.86735952033336,14.73508592645841,1,-1242,5518.461579094749,1.311250030994415,0,2.62250006198883,45465.64986329949,1.525262118379709,29808.41739621634,27.4,27.4,27.4,-0.2617938604704443,-0.1058881103867273,0.1792800605735726,287.43,17.23311763689027,0.07749236403037169,5.87721883629097,6.154309368362762,14.49236674490172,0.05240930755196638,0.7156603646560353,0.3180236279634449,0.1809929834332062,0.3037049886150893,35.71210675884014,0.3410421120615943,1.86909445665235,1.793412647707231,5.87721883629097
VF60_VF60_C200_U,VF60_VF60_C200_U,CP_VF60_C200U.csv,voronoi,VORONOI,60,18.5638,0.7278130122477988,30.07,Voronoi_Summary.xlsx,Raw data,26,317,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.6,1.272236858920709,1054,2042,3.874762808349146,0.5133254621645469,3.874762808349146,0.5133254621645469,2.489970113254671,1.054627404307466,32.04849569559715,28.66142907145342,2.510346499117265,0.6261095901742856,32.11920945994672,10.17150773385725,0.9726446000611755,0.4119638402146859,0.9806041259898259,0.2445740648402909,31.42615912013436,28.45883060106683,31.63245601738767,11.20601882929322,31.86740907335506,28.50760625803915,32.14365542161857,11.10162848787454,1,-1114,5084.51897126605,1.27999996766448,0,2.55999993532896,40892.12683172629,1.562500039472071,26170.96051117074,27.4,27.4,27.4,0.01695451151480493,-0.01674214937604966,0.05560762569071599,325.13,25.11328798770464,0.1279987184910367,9.132874921985515,9.284781495838413,20.06009751723033,0.06368212387846603,0.6502718794816755,0.4966159439882101,2.824290746337604,0.4884909033929323,36.97158850877751,0.3636670326265892,4.535531300708088,5.13902959446297,9.132874921985515
VF60_VF60_C400_R,VF60_VF60_C400_R,CP_VF60_C400R.csv,voronoi,VORONOI,60,19.4191,0.7593257798405073,30.15,Voronoi_Summary.xlsx,Raw data,27,318,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.6,1.402440949981884,2429,4777,3.948126801152738,0.5123933476624029,3.948126801152738,0.5123933476624029,1.869586433059335,1.383568676498842,31.77449862690382,23.79039018925743,1.872646356882924,0.7483512371560664,32.25595726014002,14.37052213709538,0.8894043681648443,0.660995978173495,0.8938646576828895,0.35720824701815,31.87670541338029,23.55372185488183,31.8868028318468,14.27769600989771,32.69080348659914,23.91512330191211,32.43634364738207,14.6880719113976,1,-2504,8931.014390724476,1.047499943524599,0,2.094999887049198,58780.68810278524,1.909307978834304,30786.38373400231,28,28,28,0.1222539851431695,-0.006639646446290668,0.2445288710600307,291.02,18.51057336484461,0.6304824301864232,8.85246692523165,8.790680074054999,16.66683246052017,0.05923864909189589,0.5128127951419966,0.2627319578453903,2.985104321287193,0.2645786159244,47.49004744904505,0.4782383965503904,2.325825967027673,2.525933054993636,8.85246692523165
VF60_VF60_C400_U,VF60_VF60_C400_U,CP_VF60_C400U.csv,voronoi,VORONOI,60,20.1244,0.785341556452619,30.21,Voronoi_Summary.xlsx,Raw data,28,319,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.6,1.220568407484888,2151,4220,3.930264993026499,0.4572616923900691,3.930264993026499,0.4572616923900691,1.96174146521212,0.8175192978110911,31.84743141930813,28.30443438063592,1.970927094115533,0.4687202156106168,32.04167754208186,10.17810121776257,0.964986108612599,0.4038807066604507,0.9709000030309879,0.2308966476313288,31.06967204778132,27.64074146058414,31.2598019546971,10.86960960993389,32.55440650410277,28.26306569936955,32.67151810284273,9.71747591862739,1,-2227,8278.548983195184,1.01500004529953,0,2.03000009059906,52795.89455230276,1.970443261812656,26793.91768110825,28,28,28,-0.003309842614111781,0.0119685310000502,0.04149721363992455,352.81,26.5843283170733,0.7711489587509828,11.81871393432636,11.55691848154811,18.76041476766322,0.05516087533489545,0.5468019881381222,0.44401048377599,1.570441960189003,0.4540685218095727,43.47267436554297,0.44457447987264,5.24763289159028,5.510330309200708,11.81871393432636
VF60_VF60_C50_R,VF60_VF60_C50_R,CP_VF60_C50R.csv,voronoi,VORONOI,60,18.4838,0.7237138239103473,30.11,Voronoi_Summary.xlsx,Raw data,21,312,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.6,1.458386288224497,266,486,3.654135338345865,0.767697982891168,3.654135338345865,0.767697982891168,4.003617997391412,2.684087076056244,31.19480118135429,25.29172026325,4.007934311882503,1.444781329665295,31.45439709390719,16.2172255373418,0.9775651629901613,0.6553747189902509,0.9786190793932118,0.3527728911548592,30.53300039650448,23.80079145554522,30.73927301924034,15.56223655467032,33.51236589791712,25.29086174595249,32.99337541242426,15.99989047961901,1,-306,1945.758346732226,2.047749934718013,0,4.095499869436026,25034.89021511167,0.9766817549797222,25632.59740183377,26,26,26,-0.2145140320015981,0.7462433557493012,0.3761656445096372,288.22,16.16661118449132,0.06043798908564903,4.445770700132619,5.141866352482378,14.83090826611454,0.05343035042739595,0.8545652798474503,0.2821254244617309,0.1535290710777903,0.243931844947489,31.80546803411087,0.2749970695403042,1.254264945834442,1.429207157827239,4.445770700132619
VF60_VF60_C50_U,VF60_VF60_C50_U,CP_VF60_C50U.csv,voronoi,VORONOI,60,19.1549,0.7494922052417171,30.13,Voronoi_Summary.xlsx,Raw data,22,313,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.6,1.386121871184146,255,468,3.670588235294117,0.74328863779399,3.670588235294117,0.74328863779399,3.98167150963327,1.89811393542008,31.28678617174753,30.84603202977807,4.016996735237147,1.13238588409526,31.51341035312108,15.00276486546516,0.9758999114267602,0.4652240188505572,0.9845580552376065,0.2775455688184739,30.97443683655785,30.99666962338528,31.20105527092375,15.52207554515974,31.34795079777445,31.33507621297838,31.24744750465657,14.42364700006566,1,-291,1863.422266508372,2.03999993391335,0,4.0799998678267,23884.78313447569,0.9803921886229584,24362.47800793256,26,26,26,-0.1372337805289366,0.04617998932827051,0.01405564581810717,340.25,19.93942610733989,0.07518967134195977,16.02244639571913,13.17194393278978,16.55935982297298,0.05066262188958671,0.3481622416244283,0.1090703137510242,0.3854461552348232,0.1326739063237055,66.05979460933963,0.8035560456687922,1.747573255440052,1.922830646162025,16.02244639571913
VF60_VF60_C800_R,VF60_VF60_C800_R,CP_VF60_C800R.csv,voronoi,VORONOI,60,20.9796,0.8214342581130246,30.11,Voronoi_Summary.xlsx,Raw data,29,320,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.6,1.367393402215464,4844,9583,3.977291494632535,0.5608726837137594,3.977291494632535,0.5608726837137594,1.50477873753777,1.108804597085587,31.91458703482751,23.52801438861309,1.496102847835524,0.5714984913465682,32.19005691846108,14.17178756055521,0.9007111988799641,0.6675113944422394,0.8996409329867108,0.3436551415561823,32.10474323769533,23.4771844315993,31.80841538443521,14.26020323322056,32.50521581692476,23.67533975392939,32.63762016055138,14.14044239758874,1,-4943,14420.29464182445,0.8314999868161976,0,1.662999973632395,75338.37511813546,2.405291679748514,31321.9289587417,28.4,28.4,28.4,-0.088674942259227,0.1948463605768941,0.3038852151828906,310.8,22.06168301752117,0.7478154958255555,9.704198298269214,9.538080987931355,16.82693664855692,0.05611838523106873,0.5172353866050802,0.3450932208120732,1.934286125999711,0.3511034400301388,43.23369608908035,0.4398666362200125,3.348853046148763,3.361987119128527,9.704198298269214
VF60_VF60_C800_U,VF60_VF60_C800_U,CP_VF60_C800U.csv,voronoi,VORONOI,60,23.2632,0.9120578581175727,30.07,Voronoi_Summary.xlsx,Raw data,30,321,eligible_exact_model_label_join,Imported,Voronoi_30 mm_merge.xlsx,0.6,1.186593260206852,4368,8639,3.959249084249084,0.3788386726119007,3.959249084249084,0.3788386726119007,1.545438654692224,0.6184915522935979,32.14191204535709,27.3820577098478,1.550011257162025,0.3455612162112717,32.41580819588957,9.83341837813375,0.9591724778767405,0.3847403878970027,0.9627398899177814,0.2146342910207125,32.52028040657499,27.61091649171405,32.49733410547295,8.927418371282245,31.48624116564331,26.98418191223046,31.74697945951402,9.82205686240827,1,-4459,13351.04453788612,0.805000017862767,0,1.610000035725534,67529.1064335923,2.484471994559572,27180.46594264925,28.4,28.4,28.4,0.007323216596707056,0.008157884448498569,0.03422439427374718,327.42,31.50384932008265,0.7875000292562757,12.40064293288313,11.97550443501644,17.99349785218951,0.0569380073074896,0.6507707802205852,0.4055278594771117,2.497404915165098,0.4199243724554776,38.01282920491388,0.3936231032243458,5.028806184712068,4.546898655161755,12.40064293288313
